TIME,GEO,ANIMALS,UNIT,Value,Flag and Footnotes,,,,
2014,Greece,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Greece,"Breeding sows, live weight 50 kg or over",Head (animal),"1,268",,,,,
2014,Greece,Other pigs,Number,:,,,,,
2014,Greece,Other pigs,Head (animal),"1,884",,,,,
2014,Greece,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Greece,"Fattening pigs, live weight 50 kg or over",Head (animal),"1,512",,,,,
2014,Greece,Live sheep,Number,:,,,,,
2014,Greece,Live sheep,Head (animal),"604,364",,,,,
2014,Greece,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Greece,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2014,Greece,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Greece,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Greece,Other sheep,Number,:,,,,,
2014,Greece,Other sheep,Head (animal),:,,,,,
2014,Greece,Live goats,Number,:,,,,,
2014,Greece,Live goats,Head (animal),"353,964",,,,,
2014,Greece,"Goats, breeding females",Number,:,,,,,
2014,Greece,"Goats, breeding females",Head (animal),:,,,,,
2014,Greece,Other goats,Number,:,,,,,
2014,Greece,Other goats,Head (animal),:,,,,,
2014,Greece,Live poultry,Number,:,,,,,
2014,Greece,Live poultry,Head (animal),"203,154",,,,,
2014,Greece,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Greece,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2014,Greece,Laying hens,Number,:,,,,,
2014,Greece,Laying hens,Head (animal),:,,,,,
2014,Greece,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Greece,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Greece,Broilers,Number,:,,,,,
2014,Greece,Broilers,Head (animal),:,,,,,
2014,Greece,Rabbits,Number,:,,,,,
2014,Greece,Rabbits,Head (animal),:,,,,,
2014,Greece,Bees (hives),Number,:,,,,,
2014,Greece,Bees (hives),Head (animal),:,,,,,
2014,Greece,Other live animals,Number,:,,,,,
2014,Greece,Other live animals,Head (animal),:,,,,,
2014,Spain,Live horses,Number,:,,,,,
2014,Spain,Live horses,Head (animal),"4,153",,,,,
2014,Spain,Live bovine animals,Number,:,,,,,
2014,Spain,Live bovine animals,Head (animal),"168,214",,,,,
2014,Spain,Bovine animals for slaughter,Number,:,,,,,
2014,Spain,Bovine animals for slaughter,Head (animal),"158,524",,,,,
2014,Spain,Dairy cows,Number,:,,,,,
2014,Spain,Dairy cows,Head (animal),"4,045",,,,,
2014,Spain,Other bovine animals,Number,:,,,,,
2014,Spain,Other bovine animals,Head (animal),"5,645",,,,,
2014,Spain,"Live swine, domestic species",Number,:,,,,,
2014,Spain,"Live swine, domestic species",Head (animal),"6,790",,,,,
2014,Spain,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Spain,"Breeding sows, live weight 50 kg or over",Head (animal),939,,,,,
2014,Spain,Other pigs,Number,:,,,,,
2014,Spain,Other pigs,Head (animal),63,,,,,
2014,Spain,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Spain,"Fattening pigs, live weight 50 kg or over",Head (animal),"5,788",,,,,
2014,Spain,Live sheep,Number,:,,,,,
2014,Spain,Live sheep,Head (animal),"467,479",,,,,
2014,Spain,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Spain,"Ewes and ewe-lambs, breeding females",Head (animal),"458,757",,,,,
2014,Spain,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Spain,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Spain,Other sheep,Number,:,,,,,
2014,Spain,Other sheep,Head (animal),"8,722",,,,,
2014,Spain,Live goats,Number,:,,,,,
2014,Spain,Live goats,Head (animal),"56,466",,,,,
2014,Spain,"Goats, breeding females",Number,:,,,,,
2014,Spain,"Goats, breeding females",Head (animal),"35,028",,,,,
2014,Spain,Other goats,Number,:,,,,,
2014,Spain,Other goats,Head (animal),"21,438",,,,,
2014,Spain,Live poultry,Number,:,,,,,
2014,Spain,Live poultry,Head (animal),"391,217",,,,,
2014,Spain,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Spain,Live poultry excluding laying hens and broilers,Head (animal),"14,203",,,,,
2014,Spain,Laying hens,Number,:,,,,,
2014,Spain,Laying hens,Head (animal),"211,318",,,,,
2014,Spain,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Spain,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Spain,Broilers,Number,:,,,,,
2014,Spain,Broilers,Head (animal),"165,696",,,,,
2014,Spain,Rabbits,Number,:,,,,,
2014,Spain,Rabbits,Head (animal),32,,,,,
2014,Spain,Bees (hives),Number,"48,470",,,,,
2014,Spain,Bees (hives),Head (animal),:,,,,,
2014,Spain,Other live animals,Number,:,,,,,
2014,Spain,Other live animals,Head (animal),500,,,,,
2014,France,Live horses,Number,:,,,,,
2014,France,Live horses,Head (animal),"2,268",,,,,
2014,France,Live bovine animals,Number,:,,,,,
2014,France,Live bovine animals,Head (animal),"541,129",,,,,
2014,France,Bovine animals for slaughter,Number,:,,,,,
2014,France,Bovine animals for slaughter,Head (animal),"140,097",,,,,
2014,France,Dairy cows,Number,:,,,,,
2014,France,Dairy cows,Head (animal),"140,097",,,,,
2014,France,Other bovine animals,Number,:,,,,,
2014,France,Other bovine animals,Head (animal),"260,935",,,,,
2014,France,"Live swine, domestic species",Number,:,,,,,
2014,France,"Live swine, domestic species",Head (animal),"212,854",,,,,
2014,France,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,France,"Breeding sows, live weight 50 kg or over",Head (animal),"8,150",,,,,
2014,France,Other pigs,Number,:,,,,,
2014,France,Other pigs,Head (animal),"82,148",,,,,
2014,France,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,France,"Fattening pigs, live weight 50 kg or over",Head (animal),"122,556",,,,,
2014,France,Live sheep,Number,:,,,,,
2014,France,Live sheep,Head (animal),"427,873",,,,,
2014,France,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,France,"Ewes and ewe-lambs, breeding females",Head (animal),"209,228",,,,,
2014,France,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,France,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,France,Other sheep,Number,:,,,,,
2014,France,Other sheep,Head (animal),"218,645",,,,,
2014,France,Live goats,Number,:,,,,,
2014,France,Live goats,Head (animal),"67,911",,,,,
2014,France,"Goats, breeding females",Number,:,,,,,
2014,France,"Goats, breeding females",Head (animal),"44,283",,,,,
2014,France,Other goats,Number,:,,,,,
2014,France,Other goats,Head (animal),"23,628",,,,,
2014,France,Live poultry,Number,:,,,,,
2014,France,Live poultry,Head (animal),"12,755,234",,,,,
2014,France,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,France,Live poultry excluding laying hens and broilers,Head (animal),"448,198",,,,,
2014,France,Laying hens,Number,:,,,,,
2014,France,Laying hens,Head (animal),"3,734,551",,,,,
2014,France,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,France,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,France,Broilers,Number,:,,,,,
2014,France,Broilers,Head (animal),"8,572,485",,,,,
2014,France,Rabbits,Number,:,,,,,
2014,France,Rabbits,Head (animal),"6,887",,,,,
2014,France,Bees (hives),Number,"96,478",,,,,
2014,France,Bees (hives),Head (animal),:,,,,,
2014,France,Other live animals,Number,:,,,,,
2014,France,Other live animals,Head (animal),"5,988,060",,,,,
2014,Croatia,Live horses,Number,:,,,,,
2014,Croatia,Live horses,Head (animal),291,,,,,
2014,Croatia,Live bovine animals,Number,:,,,,,
2014,Croatia,Live bovine animals,Head (animal),"7,308",,,,,
2014,Croatia,Bovine animals for slaughter,Number,:,,,,,
2014,Croatia,Bovine animals for slaughter,Head (animal),"2,270",,,,,
2014,Croatia,Dairy cows,Number,:,,,,,
2014,Croatia,Dairy cows,Head (animal),"1,461",,,,,
2014,Croatia,Other bovine animals,Number,:,,,,,
2014,Croatia,Other bovine animals,Head (animal),"3,577",,,,,
2014,Croatia,"Live swine, domestic species",Number,:,,,,,
2014,Croatia,"Live swine, domestic species",Head (animal),961,,,,,
2014,Croatia,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Croatia,"Breeding sows, live weight 50 kg or over",Head (animal),151,,,,,
2014,Croatia,Other pigs,Number,:,,,,,
2014,Croatia,Other pigs,Head (animal),252,,,,,
2014,Croatia,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Croatia,"Fattening pigs, live weight 50 kg or over",Head (animal),558,,,,,
2014,Croatia,Live sheep,Number,:,,,,,
2014,Croatia,Live sheep,Head (animal),"21,690",,,,,
2014,Croatia,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Croatia,"Ewes and ewe-lambs, breeding females",Head (animal),"12,772",,,,,
2014,Croatia,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Croatia,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Croatia,Other sheep,Number,:,,,,,
2014,Croatia,Other sheep,Head (animal),"8,918",,,,,
2014,Croatia,Live goats,Number,:,,,,,
2014,Croatia,Live goats,Head (animal),"1,552",,,,,
2014,Croatia,"Goats, breeding females",Number,:,,,,,
2014,Croatia,"Goats, breeding females",Head (animal),"1,130",,,,,
2014,Croatia,Other goats,Number,:,,,,,
2014,Croatia,Other goats,Head (animal),422,,,,,
2014,Croatia,Live poultry,Number,:,,,,,
2014,Croatia,Live poultry,Head (animal),"2,540",,,,,
2014,Croatia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Croatia,Live poultry excluding laying hens and broilers,Head (animal),866,,,,,
2014,Croatia,Laying hens,Number,:,,,,,
2014,Croatia,Laying hens,Head (animal),691,,,,,
2014,Croatia,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Croatia,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Croatia,Broilers,Number,:,,,,,
2014,Croatia,Broilers,Head (animal),983,,,,,
2014,Croatia,Rabbits,Number,:,,,,,
2014,Croatia,Rabbits,Head (animal),5,,,,,
2014,Croatia,Bees (hives),Number,"3,649",,,,,
2014,Croatia,Bees (hives),Head (animal),:,,,,,
2014,Croatia,Other live animals,Number,:,,,,,
2014,Croatia,Other live animals,Head (animal),:,,,,,
2014,Italy,Live horses,Number,:,,,,,
2014,Italy,Live horses,Head (animal),"12,970",,,,,
2014,Italy,Live bovine animals,Number,:,,,,,
2014,Italy,Live bovine animals,Head (animal),"222,924",,,,,
2014,Italy,Bovine animals for slaughter,Number,:,,,,,
2014,Italy,Bovine animals for slaughter,Head (animal),"69,786",,,,,
2014,Italy,Dairy cows,Number,:,,,,,
2014,Italy,Dairy cows,Head (animal),"53,181",,,,,
2014,Italy,Other bovine animals,Number,:,,,,,
2014,Italy,Other bovine animals,Head (animal),"99,957",,,,,
2014,Italy,"Live swine, domestic species",Number,:,,,,,
2014,Italy,"Live swine, domestic species",Head (animal),"49,900",,,,,
2014,Italy,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Italy,"Breeding sows, live weight 50 kg or over",Head (animal),"7,154",,,,,
2014,Italy,Other pigs,Number,:,,,,,
2014,Italy,Other pigs,Head (animal),"9,632",,,,,
2014,Italy,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Italy,"Fattening pigs, live weight 50 kg or over",Head (animal),"33,114",,,,,
2014,Italy,Live sheep,Number,:,,,,,
2014,Italy,Live sheep,Head (animal),"757,666",,,,,
2014,Italy,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Italy,"Ewes and ewe-lambs, breeding females",Head (animal),"697,175",,,,,
2014,Italy,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Italy,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Italy,Other sheep,Number,:,,,,,
2014,Italy,Other sheep,Head (animal),"60,491",,,,,
2014,Italy,Live goats,Number,:,,,,,
2014,Italy,Live goats,Head (animal),"92,715",,,,,
2014,Italy,"Goats, breeding females",Number,:,,,,,
2014,Italy,"Goats, breeding females",Head (animal),"86,433",,,,,
2014,Italy,Other goats,Number,:,,,,,
2014,Italy,Other goats,Head (animal),"6,282",,,,,
2014,Italy,Live poultry,Number,:,,,,,
2014,Italy,Live poultry,Head (animal),"3,490,702",,,,,
2014,Italy,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Italy,Live poultry excluding laying hens and broilers,Head (animal),"44,008",,,,,
2014,Italy,Laying hens,Number,:,,,,,
2014,Italy,Laying hens,Head (animal),"1,904,439",,,,,
2014,Italy,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Italy,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Italy,Broilers,Number,:,,,,,
2014,Italy,Broilers,Head (animal),"1,542,255",,,,,
2014,Italy,Rabbits,Number,:,,,,,
2014,Italy,Rabbits,Head (animal),"6,524",,,,,
2014,Italy,Bees (hives),Number,"146,692",,,,,
2014,Italy,Bees (hives),Head (animal),:,,,,,
2014,Italy,Other live animals,Number,:,,,,,
2014,Italy,Other live animals,Head (animal),"3,812",,,,,
2014,Cyprus,Live horses,Number,:,,,,,
2014,Cyprus,Live horses,Head (animal),0,,,,,
2014,Cyprus,Live bovine animals,Number,:,,,,,
2014,Cyprus,Live bovine animals,Head (animal),0,,,,,
2014,Cyprus,Bovine animals for slaughter,Number,:,,,,,
2014,Cyprus,Bovine animals for slaughter,Head (animal),0,,,,,
2014,Cyprus,Dairy cows,Number,:,,,,,
2014,Cyprus,Dairy cows,Head (animal),0,,,,,
2014,Cyprus,Other bovine animals,Number,:,,,,,
2014,Cyprus,Other bovine animals,Head (animal),0,,,,,
2014,Cyprus,"Live swine, domestic species",Number,:,,,,,
2014,Cyprus,"Live swine, domestic species",Head (animal),0,,,,,
2014,Cyprus,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Cyprus,"Breeding sows, live weight 50 kg or over",Head (animal),0,,,,,
2014,Cyprus,Other pigs,Number,:,,,,,
2014,Cyprus,Other pigs,Head (animal),0,,,,,
2014,Cyprus,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Cyprus,"Fattening pigs, live weight 50 kg or over",Head (animal),0,,,,,
2014,Cyprus,Live sheep,Number,:,,,,,
2014,Cyprus,Live sheep,Head (animal),"1,306",,,,,
2014,Cyprus,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Cyprus,"Ewes and ewe-lambs, breeding females",Head (animal),792,,,,,
2014,Cyprus,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Cyprus,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Cyprus,Other sheep,Number,:,,,,,
2014,Cyprus,Other sheep,Head (animal),514,,,,,
2014,Cyprus,Live goats,Number,:,,,,,
2014,Cyprus,Live goats,Head (animal),"4,502",,,,,
2014,Cyprus,"Goats, breeding females",Number,:,,,,,
2014,Cyprus,"Goats, breeding females",Head (animal),"3,516",,,,,
2014,Cyprus,Other goats,Number,:,,,,,
2014,Cyprus,Other goats,Head (animal),986,,,,,
2014,Cyprus,Live poultry,Number,:,,,,,
2014,Cyprus,Live poultry,Head (animal),"8,616",,,,,
2014,Cyprus,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Cyprus,Live poultry excluding laying hens and broilers,Head (animal),0,,,,,
2014,Cyprus,Laying hens,Number,:,,,,,
2014,Cyprus,Laying hens,Head (animal),"5,616",,,,,
2014,Cyprus,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Cyprus,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Cyprus,Broilers,Number,:,,,,,
2014,Cyprus,Broilers,Head (animal),"3,000",,,,,
2014,Cyprus,Rabbits,Number,:,,,,,
2014,Cyprus,Rabbits,Head (animal),0,,,,,
2014,Cyprus,Bees (hives),Number,0,,,,,
2014,Cyprus,Bees (hives),Head (animal),:,,,,,
2014,Cyprus,Other live animals,Number,:,,,,,
2014,Cyprus,Other live animals,Head (animal),0,,,,,
2014,Latvia,Live horses,Number,:,,,,,
2014,Latvia,Live horses,Head (animal),"1,111",,,,,
2014,Latvia,Live bovine animals,Number,:,,,,,
2014,Latvia,Live bovine animals,Head (animal),"76,048",,,,,
2014,Latvia,Bovine animals for slaughter,Number,:,,,,,
2014,Latvia,Bovine animals for slaughter,Head (animal),"16,307",,,,,
2014,Latvia,Dairy cows,Number,:,,,,,
2014,Latvia,Dairy cows,Head (animal),"19,772",,,,,
2014,Latvia,Other bovine animals,Number,:,,,,,
2014,Latvia,Other bovine animals,Head (animal),"39,969",,,,,
2014,Latvia,"Live swine, domestic species",Number,:,,,,,
2014,Latvia,"Live swine, domestic species",Head (animal),"4,007",,,,,
2014,Latvia,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2014,Latvia,"Breeding sows, live weight 50 kg or over",Head (animal),415,,,,,
2014,Latvia,Other pigs,Number,:,,,,,
2014,Latvia,Other pigs,Head (animal),"1,007",,,,,
2014,Latvia,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2014,Latvia,"Fattening pigs, live weight 50 kg or over",Head (animal),"2,585",,,,,
2014,Latvia,Live sheep,Number,:,,,,,
2014,Latvia,Live sheep,Head (animal),"27,285",,,,,
2014,Latvia,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2014,Latvia,"Ewes and ewe-lambs, breeding females",Head (animal),"11,611",,,,,
2014,Latvia,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2014,Latvia,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2014,Latvia,Other sheep,Number,:,,,,,
2014,Latvia,Other sheep,Head (animal),"15,674",,,,,
2014,Latvia,Live goats,Number,:,,,,,
2014,Latvia,Live goats,Head (animal),"2,209",,,,,
2014,Latvia,"Goats, breeding females",Number,:,,,,,
2014,Latvia,"Goats, breeding females",Head (animal),"1,264",,,,,
2014,Latvia,Other goats,Number,:,,,,,
2014,Latvia,Other goats,Head (animal),945,,,,,
2014,Latvia,Live poultry,Number,:,,,,,
2014,Latvia,Live poultry,Head (animal),"24,706",,,,,
2014,Latvia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2014,Latvia,Live poultry excluding laying hens and broilers,Head (animal),"3,254",,,,,
2014,Latvia,Laying hens,Number,:,,,,,
2014,Latvia,Laying hens,Head (animal),"20,796",,,,,
2014,Latvia,Laying hens (producing eggs for consumption),Number,:,,,,,
2014,Latvia,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2014,Latvia,Broilers,Number,:,,,,,
